identifier,pols_balance
q28ZBQl1AnWx64S4gP0M4pozDegOJb,57.37946321
akEJwN1dWeYLRXS8An928Dy3zBvP7K,777.8728797
ogb2YrQ6pJAxlmSwd3LqN8B3eavOml,322.7789327
m7DnNKabZAO9vBS2dy98Myz6J53vWg,447.4925462
abnJ8mVyM3G0XNSOAXxw5ZR1eDNW7Y,1
J4bYGKnwlev0K7Srer0MkVz1ypR3Ea,3132.067842
2W6DpjGJOPvxdeSX5zL4mQoyVZzgXK,333.619102
kQyVE67NM4n9bPSnwWLeGOW1qX2gYd,3333.611507
MGElwpKZqWk9QvSqMpxy54aoBgbNY2,3000.351136
QRlYJBjvXAK9DySrJjx7VZdmrbqn35,22.34137622
d3a4PpOMYJm0N6SEaP0D2X5jK8r7kZ,3005.546002
k3zZjrl5O7Dx3nSqvl9NnoE1Ye6VbW,200.0518964
n31vZykGbrVLWDSyKq0ojmzlWO42pJ,8
JwBXD1av6Ed0gASwadxANnY2bmOrz7,2.82
5WzXM3nZAgyxpoS3E59er1OGQ2bVd7,40.00002211
RyXqevdko4N9nySEPl0pP5JA6wVnaj,426.627799
ElVo5r3QYAdxrJS8boxZNyJDBvO2mj,1000
YqVAE17ReWB0GZSgvALMNrKOlj6ZyQ,1044.270502
bnMvkYNQ1Elx4rSqP20q6y2mDrJGVW,49.66280389
jMv8OQ3kny40qZSMgO9Em2AepGVYbD,122.9497976
lnQGwmg5q860PlSAZ30BvjEebzoRZr,73.98749597
aMAq4mz5XQNxaqS5vZx1vPRnbD3EOW,289.0608225
qpzWQ1EX37Z9k5SyZOLPJyabVDAvM5,1184.914116
QvbPdjMEgKyxwVSdAm9OV381GRzBoq,969.0797527
RZPJGME2rVw9eESrvY9BzvXn5N3dab,36.70034248
ylVvMQDzk53xEOSmbg0roweA7J8E1G,7491.146632
ZGyKMre28boL1gSqaW9YWdXJR4j3kE,3000
n2qB54ba7DR0A5Svob0k8ZvJ6lAeow,32.11
G6JEOgajVz79MVSr8Wx2RXo8yYwM4A,0.003137664
ln8kwomKj3V98PSqNN9PezE7Q6DMWd,3128.050806
D2QPOjzmeyRLY3Sowg94GXZE57wbnY,9.274919173
jvnOaZbWJ2705GSqNoxg4yAdXRQYwP,11.17068811
GwbdPR2mnDO9m2SprjxrA35oeBE8gN,2887
RgWZDmGBOj1L2pSqzg95PElQw2paAN,106.3193985
jB4nO3YklpELyRSoDz0XNZz8w57M1q,20.48873101
VA7ngYQ2WpKxORS15J9y54PaOj1ZGb,8
Rvg1Be2r6GaLoOSlqaLYKdp4nwmlA7,2011.170688
JGzRrdBgmAlLZWSZ3K0PkqpnZwj7oD,49.1073305
PJ548MpQrNX0JjS3VB0eDl6GzbaRqn,500
qAbzgR82wre9zlSWYdL1OaZEkpyW53,55420.96545
PX5n3wv6qlrxjYS5aO9Zp2M7VWygda,11.17068811
4EYmXOMvlzW07qSapOxdyZp7JD6Ne8,60.23285641
7vwVn1Q64YO0BmSg3qL3BRAjl8maMD,38
G4oe5E2qnAO9VQS2EZ0XrYplam6V3k,0.000000602
q28ZBQl1AnWx64S47P0M4pozDegOJb,1
akEJwN1dWeYLRXS8zn928Dy3zBvP7K,249.7824576
ogb2YrQ6pJAxlmSwZ3LqN8B3eavOml,50
m7DnNKabZAO9vBS2oy98Myz6J53vWg,3000
abnJ8mVyM3G0XNSO3Xxw5ZR1eDNW7Y,3010.069335
J4bYGKnwlev0K7Sror0MkVz1ypR3Ea,2000
2W6DpjGJOPvxdeSXpzL4mQoyVZzgXK,206.056045
kQyVE67NM4n9bPSnbWLeGOW1qX2gYd,252
MGElwpKZqWk9QvSqepxy54aoBgbNY2,128.1515823
QRlYJBjvXAK9DySrBjx7VZdmrbqn35,144.2646274
d3a4PpOMYJm0N6SEkP0D2X5jK8r7kZ,387.4326394
k3zZjrl5O7Dx3nSqKl9NnoE1Ye6VbW,3000
n31vZykGbrVLWDSyQq0ojmzlWO42pJ,75
JwBXD1av6Ed0gASwydxANnY2bmOrz7,13.14
5WzXM3nZAgyxpoS3W59er1OGQ2bVd7,3000.045652
RyXqevdko4N9nySEjl0pP5JA6wVnaj,100.4260915
ElVo5r3QYAdxrJS8koxZNyJDBvO2mj,30115.24562
YqVAE17ReWB0GZSgGALMNrKOlj6ZyQ,700.8637184
bnMvkYNQ1Elx4rSqN20q6y2mDrJGVW,916.5389604
jMv8OQ3kny40qZSMrO9Em2AepGVYbD,3158.621027
lnQGwmg5q860PlSAa30BvjEebzoRZr,1000
aMAq4mz5XQNxaqS5OZx1vPRnbD3EOW,0.892944698
qpzWQ1EX37Z9k5SyGOLPJyabVDAvM5,51.72951409
QvbPdjMEgKyxwVSdqm9OV381GRzBoq,0.000000601
RZPJGME2rVw9eESr1Y9BzvXn5N3dab,3000
ylVvMQDzk53xEOSmdg0roweA7J8E1G,170
ZGyKMre28boL1gSqpW9YWdXJR4j3kE,742.5038631
n2qB54ba7DR0A5Svrb0k8ZvJ6lAeow,1387.505353
G6JEOgajVz79MVSr1Wx2RXo8yYwM4A,251
ln8kwomKj3V98PSqpN9PezE7Q6DMWd,74.57420451
D2QPOjzmeyRLY3Sogg94GXZE57wbnY,102.5371234
jvnOaZbWJ2705GSqRoxg4yAdXRQYwP,1156.770608
GwbdPR2mnDO9m2SpDjxrA35oeBE8gN,170.0217168
RgWZDmGBOj1L2pSqMg95PElQw2paAN,204.7074458
aMAq4mz5XQNxaqS5owx1vPRnbD3EOW,39.79639686
qpzWQ1EX37Z9k5Sy2PLPJyabVDAvM5,107.8100525
QvbPdjMEgKyxwVSd549OV381GRzBoq,5306.936176
RZPJGME2rVw9eESrqe9BzvXn5N3dab,3012.391058
ylVvMQDzk53xEOSmMv0roweA7J8E1G,102.0108415
ZGyKMre28boL1gSqKA9YWdXJR4j3kE,330.0834413
n2qB54ba7DR0A5SvQ40k8ZvJ6lAeow,179.9586667
G6JEOgajVz79MVSrRax2RXo8yYwM4A,100
ln8kwomKj3V98PSq2G9PezE7Q6DMWd,547.3152048
D2QPOjzmeyRLY3So4194GXZE57wbnY,1645.821818
jvnOaZbWJ2705GSqopxg4yAdXRQYwP,4000.008908
GwbdPR2mnDO9m2Sp3nxrA35oeBE8gN,3000.373853
RgWZDmGBOj1L2pSqMy95PElQw2paAN,638.8363157
jB4nO3YklpELyRSo3Q0XNZz8w57M1q,0.0021895
VA7ngYQ2WpKxORS1Po9y54PaOj1ZGb,11.17068811
Rvg1Be2r6GaLoOSlylLYKdp4nwmlA7,3001
JGzRrdBgmAlLZWSZB80PkqpnZwj7oD,113.3242357
PJ548MpQrNX0JjS3Yv0eDl6GzbaRqn,3000
qAbzgR82wre9zlSWDaL1OaZEkpyW53,948.8371981
PX5n3wv6qlrxjYS5Ng9Zp2M7VWygda,514.8004399
4EYmXOMvlzW07qSayWxdyZp7JD6Ne8,8
7vwVn1Q64YO0BmSgPzL3BRAjl8maMD,11.17068811
G4oe5E2qnAO9VQS2vr0XrYplam6V3k,1921.315001
q28ZBQl1AnWx64S4qr0M4pozDegOJb,70.79082556
akEJwN1dWeYLRXS81Q928Dy3zBvP7K,3000.775861
ogb2YrQ6pJAxlmSwn6LqN8B3eavOml,3000
m7DnNKabZAO9vBS2wa98Myz6J53vWg,250.5538
abnJ8mVyM3G0XNSOZvxw5ZR1eDNW7Y,256.9
J4bYGKnwlev0K7Sr120MkVz1ypR3Ea,57.86064972
2W6DpjGJOPvxdeSXyEL4mQoyVZzgXK,2760
kQyVE67NM4n9bPSnyvLeGOW1qX2gYd,27.536
MGElwpKZqWk9QvSqAXxy54aoBgbNY2,3035.811
QRlYJBjvXAK9DySrmOx7VZdmrbqn35,219.3136178
d3a4PpOMYJm0N6SEM60D2X5jK8r7kZ,11.17068811
k3zZjrl5O7Dx3nSq6Z9NnoE1Ye6VbW,100
n31vZykGbrVLWDSyeZ0ojmzlWO42pJ,3001
JwBXD1av6Ed0gASw7ExANnY2bmOrz7,7.213694217
5WzXM3nZAgyxpoS3D69er1OGQ2bVd7,0.000068767
RyXqevdko4N9nySEYm0pP5JA6wVnaj,262.014179
ElVo5r3QYAdxrJS8RbxZNyJDBvO2mj,406.648502
YqVAE17ReWB0GZSglGLMNrKOlj6ZyQ,11.17068811
bnMvkYNQ1Elx4rSqoo0q6y2mDrJGVW,266.3326456
jMv8OQ3kny40qZSMe29Em2AepGVYbD,3026.724021
lnQGwmg5q860PlSA8R0BvjEebzoRZr,36.36808992
aMAq4mz5XQNxaqS5dwx1vPRnbD3EOW,1533.214
qpzWQ1EX37Z9k5Sy5PLPJyabVDAvM5,251.1883554
QvbPdjMEgKyxwVSdD49OV381GRzBoq,200.0412
RZPJGME2rVw9eESrJe9BzvXn5N3dab,10
ylVvMQDzk53xEOSmPv0roweA7J8E1G,72.8959
ZGyKMre28boL1gSqGA9YWdXJR4j3kE,64.29
n2qB54ba7DR0A5Svj40k8ZvJ6lAeow,3000
G6JEOgajVz79MVSrbax2RXo8yYwM4A,3002
ln8kwomKj3V98PSq6G9PezE7Q6DMWd,23.23292542
D2QPOjzmeyRLY3Sob194GXZE57wbnY,9.095925166
jvnOaZbWJ2705GSq3pxg4yAdXRQYwP,250.3898
GwbdPR2mnDO9m2SpjnxrA35oeBE8gN,8
RgWZDmGBOj1L2pSqny95PElQw2paAN,3019.080798
jB4nO3YklpELyRSoVQ0XNZz8w57M1q,121.13828
VA7ngYQ2WpKxORS1jo9y54PaOj1ZGb,1000
Rvg1Be2r6GaLoOSlrlLYKdp4nwmlA7,12.455
JGzRrdBgmAlLZWSZD80PkqpnZwj7oD,3095.8622
PJ548MpQrNX0JjS3Kv0eDl6GzbaRqn,1
qAbzgR82wre9zlSWEaL1OaZEkpyW53,1445.120037
PX5n3wv6qlrxjYS5Rg9Zp2M7VWygda,1000
4EYmXOMvlzW07qSaEWxdyZp7JD6Ne8,250.7
7vwVn1Q64YO0BmSg4zL3BRAjl8maMD,263.859436
G4oe5E2qnAO9VQS23r0XrYplam6V3k,316.6
q28ZBQl1AnWx64S4Mr0M4pozDegOJb,163.4594
akEJwN1dWeYLRXS8EQ928Dy3zBvP7K,4873.799959
ogb2YrQ6pJAxlmSwV6LqN8B3eavOml,624.2702057
m7DnNKabZAO9vBS2Ra98Myz6J53vWg,22.34137622
abnJ8mVyM3G0XNSOovxw5ZR1eDNW7Y,446.0008005
J4bYGKnwlev0K7SrE20MkVz1ypR3Ea,3012
2W6DpjGJOPvxdeSX7EL4mQoyVZzgXK,117.8691549
kQyVE67NM4n9bPSn6vLeGOW1qX2gYd,5689.612086
MGElwpKZqWk9QvSq2Xxy54aoBgbNY2,1000.576577
QRlYJBjvXAK9DySrMOx7VZdmrbqn35,100.0000185
d3a4PpOMYJm0N6SEN60D2X5jK8r7kZ,3001
k3zZjrl5O7Dx3nSq4Z9NnoE1Ye6VbW,1917.486519
n31vZykGbrVLWDSy3Z0ojmzlWO42pJ,4
JwBXD1av6Ed0gASwOExANnY2bmOrz7,300
5WzXM3nZAgyxpoS3J69er1OGQ2bVd7,1049.090031
RyXqevdko4N9nySEem0pP5JA6wVnaj,0.000191367
ElVo5r3QYAdxrJS8XbxZNyJDBvO2mj,0.000000001
YqVAE17ReWB0GZSg8GLMNrKOlj6ZyQ,500.0480307
bnMvkYNQ1Elx4rSqzo0q6y2mDrJGVW,155.8192391
jMv8OQ3kny40qZSM229Em2AepGVYbD,11.17068811
lnQGwmg5q860PlSGRR0BvjEebzoRZr,3000.233839
aMAq4mz5XQNxaqSqywx1vPRnbD3EOW,11.17068811
qpzWQ1EX37Z9k5S4jPLPJyabVDAvM5,127.111842
QvbPdjMEgKyxwVSeN49OV381GRzBoq,2
RZPJGME2rVw9eESNPe9BzvXn5N3dab,84.8081116
ylVvMQDzk53xEOSB6v0roweA7J8E1G,209.9492898
ZGyKMre28boL1gSzvA9YWdXJR4j3kE,71.58476047
n2qB54ba7DR0A5SnY40k8ZvJ6lAeow,4111.206798
G6JEOgajVz79MVSmQax2RXo8yYwM4A,279.4661515
ln8kwomKj3V98PSQVG9PezE7Q6DMWd,509.5350341
D2QPOjzmeyRLY3SM2194GXZE57wbnY,200.0512652
jvnOaZbWJ2705GSWlpxg4yAdXRQYwP,1000.48716
GwbdPR2mnDO9m2SbNnxrA35oeBE8gN,0.000000001
RgWZDmGBOj1L2pSlgy95PElQw2paAN,26.735206
aMAq4mz5XQNxaqSqyBx1vPRnbD3EOW,36240.36936
qpzWQ1EX37Z9k5S4jALPJyabVDAvM5,8
QvbPdjMEgKyxwVSeNd9OV381GRzBoq,11.20966359
RZPJGME2rVw9eESNPN9BzvXn5N3dab,1001.581197
ylVvMQDzk53xEOSB6q0roweA7J8E1G,11.17068811
ZGyKMre28boL1gSzvR9YWdXJR4j3kE,268.4733544
n2qB54ba7DR0A5SnYZ0k8ZvJ6lAeow,505.6507288
G6JEOgajVz79MVSmQox2RXo8yYwM4A,120
ln8kwomKj3V98PSQVB9PezE7Q6DMWd,205.7615986
D2QPOjzmeyRLY3SM2p94GXZE57wbnY,27.3804148
jvnOaZbWJ2705GSWlnxg4yAdXRQYwP,3306.042148
GwbdPR2mnDO9m2SbNWxrA35oeBE8gN,202.9838415
RgWZDmGBOj1L2pSlg795PElQw2paAN,712.9509609
jB4nO3YklpELyRSBq20XNZz8w57M1q,282.488307
VA7ngYQ2WpKxORSznw9y54PaOj1ZGb,406.5649303
Rvg1Be2r6GaLoOSPmVLYKdp4nwmlA7,554.5414526
JGzRrdBgmAlLZWS8el0PkqpnZwj7oD,0.0000754
PJ548MpQrNX0JjSkPX0eDl6GzbaRqn,1556.7672
qAbzgR82wre9zlSAOpL1OaZEkpyW53,175.5197409
PX5n3wv6qlrxjYSb1y9Zp2M7VWygda,180.065
4EYmXOMvlzW07qSPvAxdyZp7JD6Ne8,75.3814584
7vwVn1Q64YO0BmS8QZL3BRAjl8maMD,175.7450203
G4oe5E2qnAO9VQSqNR0XrYplam6V3k,10
q28ZBQl1AnWx64SGRV0M4pozDegOJb,134.3087626
akEJwN1dWeYLRXSevB928Dy3zBvP7K,11.17068811
ogb2YrQ6pJAxlmSvMWLqN8B3eavOml,272.4185221
m7DnNKabZAO9vBSB5d98Myz6J53vWg,207.9773356
abnJ8mVyM3G0XNSkp3xw5ZR1eDNW7Y,0.000363835
J4bYGKnwlev0K7SO510MkVz1ypR3Ea,11.17068811
2W6DpjGJOPvxdeSz67L4mQoyVZzgXK,0.000000001
kQyVE67NM4n9bPSZa3LeGOW1qX2gYd,0.000036746
MGElwpKZqWk9QvSlDDxy54aoBgbNY2,22.09661567
QRlYJBjvXAK9DySPqlx7VZdmrbqn35,3510.584313
d3a4PpOMYJm0N6SZq30D2X5jK8r7kZ,100.0000083
k3zZjrl5O7Dx3nSNMo9NnoE1Ye6VbW,11.17068811
n31vZykGbrVLWDS1Na0ojmzlWO42pJ,779.8444929
JwBXD1av6Ed0gASX5PxANnY2bmOrz7,250
5WzXM3nZAgyxpoSdp19er1OGQ2bVd7,376.5056607
RyXqevdko4N9nySDXR0pP5JA6wVnaj,0.827063985
ElVo5r3QYAdxrJSPGqxZNyJDBvO2mj,3015.651565
YqVAE17ReWB0GZS6zkLMNrKOlj6ZyQ,1000
bnMvkYNQ1Elx4rSvZG0q6y2mDrJGVW,24.90274582
jMv8OQ3kny40qZS35B9Em2AepGVYbD,3000
lnQGwmg5q860PlSGQE0BvjEebzoRZr,4488.78695
aMAq4mz5XQNxaqSqwBx1vPRnbD3EOW,431.238001
qpzWQ1EX37Z9k5S4NALPJyabVDAvM5,0.587503909
QvbPdjMEgKyxwVSerd9OV381GRzBoq,506.9376833
RZPJGME2rVw9eESNVN9BzvXn5N3dab,71.81914681
ylVvMQDzk53xEOSBrq0roweA7J8E1G,1.7
ZGyKMre28boL1gSz3R9YWdXJR4j3kE,1497.971012
n2qB54ba7DR0A5SnaZ0k8ZvJ6lAeow,4310.368061
G6JEOgajVz79MVSmPox2RXo8yYwM4A,255.3822862
ln8kwomKj3V98PSQZB9PezE7Q6DMWd,1144.781442
D2QPOjzmeyRLY3SMAp94GXZE57wbnY,26.38546954
jvnOaZbWJ2705GSW7nxg4yAdXRQYwP,238.406219
GwbdPR2mnDO9m2SbkWxrA35oeBE8gN,37
RgWZDmGBOj1L2pSlO795PElQw2paAN,8
jB4nO3YklpELyRSBz20XNZz8w57M1q,11.17068811
VA7ngYQ2WpKxORSzZw9y54PaOj1ZGb,0.000000001
Rvg1Be2r6GaLoOSPAVLYKdp4nwmlA7,237.218014
JGzRrdBgmAlLZWS8yl0PkqpnZwj7oD,147.511
PJ548MpQrNX0JjSknX0eDl6GzbaRqn,3191.3662
qAbzgR82wre9zlSAlpL1OaZEkpyW53,0.000072045
PX5n3wv6qlrxjYSb6y9Zp2M7VWygda,11.17068811
4EYmXOMvlzW07qSPGAxdyZp7JD6Ne8,3.3852
7vwVn1Q64YO0BmS8XZL3BRAjl8maMD,33.0222986
G4oe5E2qnAO9VQSqpR0XrYplam6V3k,848
q28ZBQl1AnWx64SG5V0M4pozDegOJb,3029.274871
akEJwN1dWeYLRXSeKB928Dy3zBvP7K,574.0568891
ogb2YrQ6pJAxlmSvbWLqN8B3eavOml,11.17068811
m7DnNKabZAO9vBSBQd98Myz6J53vWg,3082.304095
abnJ8mVyM3G0XNSkE3xw5ZR1eDNW7Y,422.113376
J4bYGKnwlev0K7SOb10MkVz1ypR3Ea,10.94398106
2W6DpjGJOPvxdeSz37L4mQoyVZzgXK,4109.041619
kQyVE67NM4n9bPSZd3LeGOW1qX2gYd,254.5696468
MGElwpKZqWk9QvSlZDxy54aoBgbNY2,75
QRlYJBjvXAK9DySPllx7VZdmrbqn35,0.000000001
d3a4PpOMYJm0N6SZK30D2X5jK8r7kZ,11048.93335
k3zZjrl5O7Dx3nSNdo9NnoE1Ye6VbW,253
n31vZykGbrVLWDS1Pa0ojmzlWO42pJ,0.000051526
JwBXD1av6Ed0gASXpPxANnY2bmOrz7,250
5WzXM3nZAgyxpoSdY19er1OGQ2bVd7,2015.013
RyXqevdko4N9nySDAR0pP5JA6wVnaj,184.0882052
ElVo5r3QYAdxrJSPrqxZNyJDBvO2mj,6.956865538
YqVAE17ReWB0GZS6JkLMNrKOlj6ZyQ,22.34137622
bnMvkYNQ1Elx4rSvXG0q6y2mDrJGVW,981.2002517
jMv8OQ3kny40qZS3nB9Em2AepGVYbD,100
lnQGwmg5q860PlSGYE0BvjEebzoRZr,1922.67174
aMAq4mz5XQNxaqSqKBx1vPRnbD3EOW,3004.729336
qpzWQ1EX37Z9k5S4PALPJyabVDAvM5,50.9329554
QvbPdjMEgKyxwVSend9OV381GRzBoq,3007.167456
RZPJGME2rVw9eESNXN9BzvXn5N3dab,470.6645259
ylVvMQDzk53xEOSB2q0roweA7J8E1G,300
ZGyKMre28boL1gSzQR9YWdXJR4j3kE,799.3627914
n2qB54ba7DR0A5SnBZ0k8ZvJ6lAeow,50
G6JEOgajVz79MVSmOox2RXo8yYwM4A,26.46209583
ln8kwomKj3V98PSQyB9PezE7Q6DMWd,139.7855972
D2QPOjzmeyRLY3SMap94GXZE57wbnY,11.17068811
jvnOaZbWJ2705GSWAnxg4yAdXRQYwP,3135.883882
GwbdPR2mnDO9m2SbaWxrA35oeBE8gN,47.3818
RgWZDmGBOj1L2pSl4795PElQw2paAN,266.445
aMAq4mz5XQNxaqSqKNx1vPRnbD3EOW,504.5686391
qpzWQ1EX37Z9k5S4PWLPJyabVDAvM5,358.5542564
QvbPdjMEgKyxwVSenb9OV381GRzBoq,13.27712145
RZPJGME2rVw9eESNXM9BzvXn5N3dab,245.0629736
ylVvMQDzk53xEOSB250roweA7J8E1G,329.9892219
ZGyKMre28boL1gSzQl9YWdXJR4j3kE,202.1697299
n2qB54ba7DR0A5SnB70k8ZvJ6lAeow,0.000000001
G6JEOgajVz79MVSmOVx2RXo8yYwM4A,1107.756146
ln8kwomKj3V98PSQy59PezE7Q6DMWd,251.1717999
D2QPOjzmeyRLY3SMaB94GXZE57wbnY,1595.838407
jvnOaZbWJ2705GSWABxg4yAdXRQYwP,200
GwbdPR2mnDO9m2SbaAxrA35oeBE8gN,367.5800297
RgWZDmGBOj1L2pSl4895PElQw2paAN,25.86392932
jB4nO3YklpELyRSBe50XNZz8w57M1q,11.17068811
VA7ngYQ2WpKxORSzJ59y54PaOj1ZGb,480
Rvg1Be2r6GaLoOSPpyLYKdp4nwmlA7,11.17068811
JGzRrdBgmAlLZWS8wD0PkqpnZwj7oD,250
PJ548MpQrNX0JjSkpP0eDl6GzbaRqn,5.940609584
qAbzgR82wre9zlSAMlL1OaZEkpyW53,8
PX5n3wv6qlrxjYSbnK9Zp2M7VWygda,0.000012735
4EYmXOMvlzW07qSPJJxdyZp7JD6Ne8,788.1304118
7vwVn1Q64YO0BmS8lVL3BRAjl8maMD,12.56
G4oe5E2qnAO9VQSqao0XrYplam6V3k,25
q28ZBQl1AnWx64SGzA0M4pozDegOJb,3001
akEJwN1dWeYLRXSe4V928Dy3zBvP7K,0.000000008
ogb2YrQ6pJAxlmSvkeLqN8B3eavOml,53.64723956
m7DnNKabZAO9vBSBJz98Myz6J53vWg,1150
abnJ8mVyM3G0XNSk8gxw5ZR1eDNW7Y,3.553029823
J4bYGKnwlev0K7SOQp0MkVz1ypR3Ea,80.75781263
2W6DpjGJOPvxdeSzNdL4mQoyVZzgXK,0.000018798
kQyVE67NM4n9bPSZGVLeGOW1qX2gYd,43.74106731
MGElwpKZqWk9QvSl6yxy54aoBgbNY2,1189.920309
QRlYJBjvXAK9DySPwEx7VZdmrbqn35,0.000000001
d3a4PpOMYJm0N6SZ3E0D2X5jK8r7kZ,14.42248342
k3zZjrl5O7Dx3nSNeN9NnoE1Ye6VbW,0.0008312541033
n31vZykGbrVLWDS1p80ojmzlWO42pJ,2526.858084
JwBXD1av6Ed0gASXBAxANnY2bmOrz7,82.75911809
5WzXM3nZAgyxpoSdr89er1OGQ2bVd7,250
RyXqevdko4N9nySDk70pP5JA6wVnaj,266.8489183
ElVo5r3QYAdxrJSPjpxZNyJDBvO2mj,61.87566301
YqVAE17ReWB0GZS6y4LMNrKOlj6ZyQ,250
bnMvkYNQ1Elx4rSvml0q6y2mDrJGVW,3000
jMv8OQ3kny40qZS3qp9Em2AepGVYbD,3002.169162
lnQGwmg5q860PlSGkp0BvjEebzoRZr,2737.780205
aMAq4mz5XQNxaqSqmNx1vPRnbD3EOW,95.9365482
qpzWQ1EX37Z9k5S4qWLPJyabVDAvM5,85.90940923
QvbPdjMEgKyxwVSe4b9OV381GRzBoq,30.03468829
RZPJGME2rVw9eESNBM9BzvXn5N3dab,2335.330621
ylVvMQDzk53xEOSBW50roweA7J8E1G,45
ZGyKMre28boL1gSzPl9YWdXJR4j3kE,5
n2qB54ba7DR0A5Snq70k8ZvJ6lAeow,11.17068811
G6JEOgajVz79MVSm6Vx2RXo8yYwM4A,65.39660939
ln8kwomKj3V98PSQl59PezE7Q6DMWd,3088.827856
D2QPOjzmeyRLY3SMzB94GXZE57wbnY,5.774372158
jvnOaZbWJ2705GSW5Bxg4yAdXRQYwP,251
GwbdPR2mnDO9m2SbyAxrA35oeBE8gN,1052.168772
RgWZDmGBOj1L2pSlJ895PElQw2paAN,41.37388608
jB4nO3YklpELyRSBv50XNZz8w57M1q,270.3927045
VA7ngYQ2WpKxORSzb59y54PaOj1ZGb,11.17068811
Rvg1Be2r6GaLoOSPayLYKdp4nwmlA7,296.8815511
JGzRrdBgmAlLZWS8bD0PkqpnZwj7oD,753.4854027
PJ548MpQrNX0JjSk4P0eDl6GzbaRqn,1000.312242
qAbzgR82wre9zlSA4lL1OaZEkpyW53,413.0909317
PX5n3wv6qlrxjYSbDK9Zp2M7VWygda,93.34990494
4EYmXOMvlzW07qSPjJxdyZp7JD6Ne8,308.8610653
7vwVn1Q64YO0BmS8VVL3BRAjl8maMD,1140.503364
G4oe5E2qnAO9VQSqdo0XrYplam6V3k,0.000000001
q28ZBQl1AnWx64SGdA0M4pozDegOJb,0.007925793
akEJwN1dWeYLRXSe2V928Dy3zBvP7K,150.1347396
ogb2YrQ6pJAxlmSvaeLqN8B3eavOml,622.945914
m7DnNKabZAO9vBSBNz98Myz6J53vWg,300
abnJ8mVyM3G0XNSk7gxw5ZR1eDNW7Y,250
J4bYGKnwlev0K7SOgp0MkVz1ypR3Ea,8
2W6DpjGJOPvxdeSzwdL4mQoyVZzgXK,273.3579566
kQyVE67NM4n9bPSZRVLeGOW1qX2gYd,3000
MGElwpKZqWk9QvSlGyxy54aoBgbNY2,0.000000001
QRlYJBjvXAK9DySPREx7VZdmrbqn35,100
d3a4PpOMYJm0N6SZnE0D2X5jK8r7kZ,492
k3zZjrl5O7Dx3nSNoN9NnoE1Ye6VbW,276.3388056
n31vZykGbrVLWDS1E80ojmzlWO42pJ,44.11991367
JwBXD1av6Ed0gASXjAxANnY2bmOrz7,213.3885213
5WzXM3nZAgyxpoSdl89er1OGQ2bVd7,26093.30875
RyXqevdko4N9nySDQ70pP5JA6wVnaj,693.7224069
ElVo5r3QYAdxrJSPapxZNyJDBvO2mj,100
YqVAE17ReWB0GZS634LMNrKOlj6ZyQ,0.064134332
bnMvkYNQ1Elx4rSvOl0q6y2mDrJGVW,251
jMv8OQ3kny40qZS3Kp9Em2AepGVYbD,72.95760379
lnQGwmg5q860PlSGvp0BvjEebzoRZr,492.536758
aMAq4mz5XQNxaqSqJNx1vPRnbD3EOW,145.1987284
qpzWQ1EX37Z9k5S4eWLPJyabVDAvM5,8.908069922
QvbPdjMEgKyxwVSegb9OV381GRzBoq,1205.193258
RZPJGME2rVw9eESNeM9BzvXn5N3dab,350.0000598
ylVvMQDzk53xEOSBj50roweA7J8E1G,498.5868028
ZGyKMre28boL1gSzgl9YWdXJR4j3kE,100
n2qB54ba7DR0A5Sn170k8ZvJ6lAeow,465
G6JEOgajVz79MVSm2Vx2RXo8yYwM4A,75.38040505
ln8kwomKj3V98PSQP59PezE7Q6DMWd,286.6832461
D2QPOjzmeyRLY3SMVB94GXZE57wbnY,0.000000001
jvnOaZbWJ2705GSWZBxg4yAdXRQYwP,1158.161429
GwbdPR2mnDO9m2SbvAxrA35oeBE8gN,3012.7701
RgWZDmGBOj1L2pSlr895PElQw2paAN,1512.453427
aMAq4mz5XQNxaqSqJvx1vPRnbD3EOW,1375.793971
qpzWQ1EX37Z9k5S4eGLPJyabVDAvM5,357
QvbPdjMEgKyxwVSeg59OV381GRzBoq,20
RZPJGME2rVw9eESNeJ9BzvXn5N3dab,836.3688585
ylVvMQDzk53xEOSBv60roweA7J8E1G,51.98442439
ZGyKMre28boL1gSz839YWdXJR4j3kE,0.110801756
n2qB54ba7DR0A5SnOB0k8ZvJ6lAeow,1502.072
G6JEOgajVz79MVSm56x2RXo8yYwM4A,251.9824039
ln8kwomKj3V98PSQzP9PezE7Q6DMWd,334.5353559
D2QPOjzmeyRLY3SMll94GXZE57wbnY,3005
jvnOaZbWJ2705GSWv4xg4yAdXRQYwP,278.5836555
GwbdPR2mnDO9m2Sb6mxrA35oeBE8gN,11.17068811
RgWZDmGBOj1L2pSlAW95PElQw2paAN,1293.046399
jB4nO3YklpELyRSBKy0XNZz8w57M1q,3095.689168
VA7ngYQ2WpKxORSzKN9y54PaOj1ZGb,3024.673287
Rvg1Be2r6GaLoOSP43LYKdp4nwmlA7,16.13263553
JGzRrdBgmAlLZWS84M0PkqpnZwj7oD,0.217
PJ548MpQrNX0JjSkBJ0eDl6GzbaRqn,0.811979292
qAbzgR82wre9zlSAQgL1OaZEkpyW53,8.994297215
PX5n3wv6qlrxjYSbe79Zp2M7VWygda,3009.21
4EYmXOMvlzW07qSPmaxdyZp7JD6Ne8,13.42123985
